Timestamp	Filename	Error	Message
2020-01-20 20:54:05.611 -0800	FMWidgetTemplate.fmp12	0	Import of script steps from clipboard started
2020-01-20 20:54:05.613 -0800	Load Widget	0	script steps imported : 4
2020-01-20 20:54:05.613 -0800	FMWidgetTemplate.fmp12	0	Import completed
2020-01-21 07:26:01.139 -0800	FMWidgetTemplate.fmp12	0	Import of scripts from clipboard started
2020-01-21 07:26:01.144 -0800	BTN: View::6::Perform Script	104	Script “Set View” missing.
2020-01-21 07:26:01.144 -0800	BTN: View	0	script steps imported : 7
2020-01-21 07:26:01.145 -0800	BTN: Nav::4::Perform Script	104	Script “Navigation” missing.
2020-01-21 07:26:01.145 -0800	BTN: Nav	0	script steps imported : 5
2020-01-21 07:26:01.146 -0800	receiveTitle	0	script steps imported : 4
2020-01-21 07:26:01.147 -0800	FMWidgetTemplate.fmp12	0	scripts imported : 3
2020-01-21 07:26:01.147 -0800	FMWidgetTemplate.fmp12	0	Import completed
2020-01-21 07:28:00.063 -0800	FMWidgetTemplate.fmp12	0	Import of scripts from clipboard started
2020-01-21 07:28:00.065 -0800	Set View	0	script steps imported : 7
2020-01-21 07:28:00.067 -0800	Navigation	0	script steps imported : 14
2020-01-21 07:28:00.068 -0800	FMWidgetTemplate.fmp12	0	scripts imported : 2
2020-01-21 07:28:00.068 -0800	FMWidgetTemplate.fmp12	0	Import completed
2020-01-21 10:19:33.605 -0800	FMWidgetTemplate.fmp12	0	Import of script steps from clipboard started
2020-01-21 10:19:33.606 -0800	HandleCalenderEvent	0	script steps imported : 1
2020-01-21 10:19:33.606 -0800	FMWidgetTemplate.fmp12	0	Import completed
2020-01-21 10:36:44.987 -0800	FMWidgetTemplate.fmp12	0	Import of script steps from clipboard started
2020-01-21 10:36:44.988 -0800	HandleCalenderEvent	0	script steps imported : 1
2020-01-21 10:36:44.988 -0800	FMWidgetTemplate.fmp12	0	Import completed
2020-01-21 10:41:58.377 -0800	FMWidgetTemplate.fmp12	0	Import of script steps from clipboard started
2020-01-21 10:41:58.378 -0800	HandleCalenderEvent	0	script steps imported : 1
2020-01-21 10:41:58.379 -0800	FMWidgetTemplate.fmp12	0	Import completed
2020-01-21 10:42:09.027 -0800	FMWidgetTemplate.fmp12	0	Import of script steps from clipboard started
2020-01-21 10:42:09.029 -0800	HandleCalenderEvent	0	script steps imported : 2
2020-01-21 10:42:09.029 -0800	FMWidgetTemplate.fmp12	0	Import completed
2020-01-21 10:57:13.381 -0800	FMWidgetTemplate.fmp12	0	Import of script steps from clipboard started
2020-01-21 10:57:13.382 -0800	Get Catalog Entry (Id)	0	script steps imported : 3
2020-01-21 10:57:13.382 -0800	FMWidgetTemplate.fmp12	0	Import completed
2020-01-21 10:57:52.812 -0800	FMWidgetTemplate.fmp12	0	Import of script steps from clipboard started
2020-01-21 10:57:52.813 -0800	Load Widget	0	script steps imported : 1
2020-01-21 10:57:52.813 -0800	FMWidgetTemplate.fmp12	0	Import completed
2020-01-21 11:19:42.832 -0800	FMWidgetTemplate.fmp12	0	Import of script steps from clipboard started
2020-01-21 11:19:42.833 -0800	HandleCalenderEvent	0	script steps imported : 1
2020-01-21 11:19:42.833 -0800	FMWidgetTemplate.fmp12	0	Import completed
2020-01-21 11:21:23.056 -0800	FMWidgetTemplate.fmp12	0	Import of script steps from clipboard started
2020-01-21 11:21:23.057 -0800	HandleCalenderEvent	0	script steps imported : 3
2020-01-21 11:21:23.058 -0800	FMWidgetTemplate.fmp12	0	Import completed
2020-01-21 11:22:08.417 -0800	FMWidgetTemplate.fmp12	0	Import of script steps from clipboard started
2020-01-21 11:22:08.418 -0800	HandleCalenderEvent	0	script steps imported : 1
2020-01-21 11:22:08.418 -0800	FMWidgetTemplate.fmp12	0	Import completed
2020-01-21 14:19:22.462 -0800	FMWidgetTemplate.fmp12	0	Import of script steps from clipboard started
2020-01-21 14:19:22.463 -0800	HandleCalenderEvent	0	script steps imported : 1
2020-01-21 14:19:22.463 -0800	FMWidgetTemplate.fmp12	0	Import completed
2020-01-22 10:27:34.624 -0800	FMWidgetTemplate.fmp12	0	Import operations started
2020-01-22 10:27:34.625 -0800	FMWidgetTemplate.fmp12	0	Import of custom functions from clipboard started
2020-01-22 10:28:27.535 -0800	FMWidgetTemplate.fmp12	0	custom functions imported : 1
2020-01-22 10:28:27.536 -0800	FMWidgetTemplate.fmp12	0	Import completed
2020-01-22 10:30:46.216 -0800	FMWidgetTemplate.fmp12	0	Import operations committed
2020-01-22 10:30:46.216 -0800	FMWidgetTemplate.fmp12	0	==================================================================
2020-01-22 14:36:27.218 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 14:36:27.222 -0800	BTN: View	0	script steps imported : 2
2020-01-22 14:36:27.222 -0800	Calendar.fmp12	0	Import completed
2020-01-22 14:37:15.616 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 14:37:15.617 -0800	BTN: Nav	0	script steps imported : 2
2020-01-22 14:37:15.617 -0800	Calendar.fmp12	0	Import completed
2020-01-22 14:51:26.258 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 14:51:26.259 -0800	Load Calendar ( Id )	0	script steps imported : 1
2020-01-22 14:51:26.259 -0800	Calendar.fmp12	0	Import completed
2020-01-22 15:02:06.424 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 15:02:06.425 -0800	Load Config Window ( CatalogId)	0	script steps imported : 2
2020-01-22 15:02:06.425 -0800	Calendar.fmp12	0	Import completed
2020-01-22 15:11:37.437 -0800	Calendar.fmp12	0	Import of script steps from clipboard started
2020-01-22 15:11:37.438 -0800	Config Btns	0	script steps imported : 3
2020-01-22 15:11:37.438 -0800	Calendar.fmp12	0	Import completed
